User_ID,User_Name,User_Age,Gender,Country,TV_Show_Name,Genre,Platform,Watch_Time_Hours,Rating_Given_By_User,Watch_Frequency_Per_Week,Completion_Status,User_Satisfaction_Score,Cluster
1173.0,Karan Kumar,0.4772727272727273,Female,India,Hostel Daze,Crime,ZEE5,30.9,0.4666666666666666,0.3333333333333333,Dropped,0.42,2
1073.0,Pari Joshi,0.7954545454545454,Male,India,The Night Manager,Comedy,MX Player,15.2,0.8000000000000002,0.16666666666666666,Ongoing,0.27,0
1037.0,Aarav Gupta,0.25,Female,India,Bombay Begums,Crime,Netflix,38.4,0.6833333333333332,0.0,Dropped,0.62,1
1188.0,Kiara Sharma,0.6136363636363636,Male,India,The Family Man,Comedy,ZEE5,15.5,0.3499999999999999,0.3333333333333333,Ongoing,0.19,0
1065.0,Vivaan Singh,0.75,Male,India,Special OPS,Romance,ZEE5,13.5,0.21666666666666665,0.16666666666666666,Completed,0.14,0
1079.0,Aditya Chopra,0.8636363636363636,Male,India,The Night Manager,Action,Disney+ Hotstar,40.1,0.85,0.5,Ongoing,0.73,1
1024.0,Riya Singh,0.5909090909090909,Male,India,Asur,Sci-Fi,Netflix,7.7,0.6833333333333332,0.5,Ongoing,0.12,0
1105.0,Rohan Mehta,0.18181818181818182,Female,India,Grahan,Drama,Amazon Prime,24.3,0.9166666666666666,0.6666666666666666,Completed,0.46,2
1046.0,Rohan Sharma,0.6818181818181818,Female,India,Delhi Crime,Crime,Disney+ Hotstar,22.1,0.21666666666666665,0.8333333333333334,Dropped,0.23,2
1168.0,Ishaan Patel,1.0,Female,India,Class,Drama,Amazon Prime,42.2,0.5,0.16666666666666666,Ongoing,0.59,1
1095.0,Rohan Mehta,0.1590909090909091,Female,India,Asur,Comedy,Disney+ Hotstar,20.7,0.3666666666666667,1.0,Completed,0.26,2
1182.0,Vivaan Mehta,0.5681818181818182,Male,India,Paatal Lok,Thriller,MX Player,39.8,0.500995024875622,0.3333333333333333,Ongoing,0.37,1
1195.0,Myra Sharma,0.25,Female,India,Criminal Justice,Drama,ZEE5,8.8,0.5666666666666668,0.5,Ongoing,0.13,0
1110.0,Ishaan Mehta,0.045454545454545456,Female,India,Arya,Sci-Fi,Netflix,4.4,0.9333333333333332,0.6666666666666666,Completed,0.08,0
1003.0,Karan Singh,0.5227272727272727,Male,India,Taaza Khabar,Action,JioCinema,24.2,0.03333333333333336,0.16666666666666666,Ongoing,0.2,2
1087.0,Sai Gupta,0.8863636363636364,Female,India,Aspirants,Action,JioCinema,11.3,0.6833333333333332,0.3333333333333333,Dropped,0.18,0
1178.0,Myra Kumar,0.6818181818181818,Female,India,Class,Action,Disney+ Hotstar,15.9,0.7666666666666666,0.5,Ongoing,0.27,0
1008.0,Vihaan Singh,0.13636363636363635,Male,India,Arya,Comedy,Disney+ Hotstar,43.4,0.016666666666666607,0.5,Ongoing,0.36,1
1012.0,Ira Mehta,0.9772727272727273,Female,India,Farzi,Romance,Disney+ Hotstar,17.5,0.8333333333333334,0.6666666666666666,Completed,0.32,0
1048.0,Karan Mehta,0.6136363636363636,Male,India,Out of Love,Sci-Fi,JioCinema,22.5,0.5833333333333334,1.0,Completed,0.34,2
1016.0,Aadhya Patel,0.6818181818181818,Male,India,Rocket Boys,Drama,JioCinema,37.1,0.8333333333333334,0.8333333333333334,Completed,0.67,1
1178.0,Karan Kumar,0.22727272727272727,Male,India,Delhi Crime,Comedy,ZEE5,28.9,0.5833333333333334,0.6666666666666666,Dropped,0.43,2
1086.0,Riya Joshi,0.5227272727272727,Female,India,Bombay Begums,Romance,JioCinema,25.5,0.5833333333333334,0.0,Dropped,0.38,2
1035.0,Aarav Sharma,0.1590909090909091,Male,India,Bombay Begums,Drama,ZEE5,23.4,0.08333333333333333,0.0,Dropped,0.21,2
1052.0,Aditya Patel,0.7272727272727273,Female,India,Rana Naidu,Crime,Disney+ Hotstar,44.5,0.9499999999999998,0.0,Ongoing,0.86,1
1019.0,Diya Verma,0.4090909090909091,Male,India,Taaza Khabar,Romance,SonyLIV,14.9,0.9666666666666668,0.5,Completed,0.29,0
1070.0,Ananya Sharma,0.7954545454545454,Male,India,Out of Love,Romance,SonyLIV,2.7,1.0,0.6666666666666666,Ongoing,0.05,0
1021.0,Vivaan Mehta,0.18181818181818182,Male,India,Kota Factory,Drama,Disney+ Hotstar,43.3,0.6333333333333333,0.6666666666666666,Dropped,0.68,1
1080.0,Anika Sharma,0.7272727272727273,Male,India,Rocket Boys,Action,Netflix,17.1,0.4666666666666666,0.16666666666666666,Completed,0.23,0
1020.0,Vivaan Kumar,0.38636363636363635,Female,India,Made in Heaven,Comedy,Netflix,35.6,0.6999999999999998,0.0,Completed,0.58,1
1099.0,Ishaan Singh,0.4090909090909091,Female,India,Paatal Lok,Drama,Amazon Prime,3.9,0.75,0.16666666666666666,Completed,0.07,0
1100.0,Aarav Sharma,0.4090909090909091,Female,India,Mirzapur,Crime,ZEE5,44.0,0.9666666666666668,0.6666666666666666,Ongoing,0.86,1
1017.0,Myra Verma,0.7272727272727273,Female,India,Bombay Begums,Thriller,MX Player,46.2,0.7166666666666668,1.0,Completed,0.77,1
1018.0,Vivaan Reddy,0.75,Male,India,Sacred Games,Thriller,Disney+ Hotstar,42.1,0.6666666666666666,0.0,Ongoing,0.67,1
1016.0,Aditya Patel,0.022727272727272728,Female,India,TVF Pitchers,Romance,JioCinema,15.3,0.3666666666666667,0.8333333333333334,Ongoing,0.19,0
1148.0,Krishna Sharma,0.18181818181818182,Male,India,Candy,Crime,SonyLIV,16.8,0.18333333333333326,0.5,Dropped,0.17,0
1079.0,Diya Kumar,0.5681818181818182,Female,India,Asur,Action,Disney+ Hotstar,33.6,0.3166666666666667,0.8333333333333334,Completed,0.4,2
1024.0,Sai Singh,0.1590909090909091,Female,India,Rocket Boys,Comedy,JioCinema,42.6,0.9333333333333332,1.0,Ongoing,0.82,1
1190.0,Rohan Mehta,0.06818181818181818,Female,India,Suzhal,Thriller,Disney+ Hotstar,27.9,0.6833333333333332,1.0,Completed,0.45,2
1118.0,Aarav Verma,1.0,Male,India,Mai,Action,Netflix,2.1,0.9166666666666666,0.3333333333333333,Completed,0.04,0
1161.0,Sai Sharma,0.38636363636363635,Female,India,Breathe,Thriller,ZEE5,46.5,0.8166666666666668,0.6666666666666666,Ongoing,0.83,1
1149.0,Ananya Verma,0.20454545454545456,Male,India,Out of Love,Thriller,SonyLIV,36.0,0.4833333333333334,0.0,Ongoing,0.5,1
1138.0,Karan Mehta,0.25,Female,India,Bombay Begums,Crime,MX Player,2.2,0.6166666666666667,0.0,Completed,0.03,0
1160.0,Sara Joshi,0.9090909090909091,Female,India,The Freelancer,Sci-Fi,Netflix,19.0,0.4833333333333334,0.5,Dropped,0.26,2
1161.0,Aditya Chopra,0.36363636363636365,Male,India,Candy,Comedy,ZEE5,8.2,0.06666666666666672,0.6666666666666666,Dropped,0.07,0
1194.0,Kiara Joshi,0.8181818181818182,Female,India,Sacred Games,Comedy,MX Player,36.5,0.8333333333333334,0.5,Ongoing,0.66,1
1145.0,Pari Kumar,0.5909090909090909,Male,India,Aspirants,Crime,Disney+ Hotstar,21.1,0.2833333333333334,0.8333333333333334,Dropped,0.24,2
1133.0,Anika Joshi,0.6818181818181818,Male,India,Ray,Romance,Disney+ Hotstar,37.2,0.5499999999999999,0.6666666666666666,Completed,0.54,1
1173.0,Diya Chopra,0.5681818181818182,Male,India,Candy,Romance,Netflix,21.6,0.6666666666666666,0.6666666666666666,Ongoing,0.35,2
1093.0,Ishaan Singh,0.22727272727272727,Female,India,High,Action,ZEE5,21.7,0.4000000000000001,0.8333333333333334,Ongoing,0.28,2
1137.0,Aditya Sharma,0.5,Female,India,Kota Factory,Sci-Fi,SonyLIV,19.4,0.8833333333333334,0.3333333333333333,Dropped,0.36,2
1006.0,Ira Joshi,1.0,Male,India,Hostel Daze,Romance,JioCinema,7.0,0.3833333333333333,0.6666666666666666,Completed,0.09,0
1116.0,Ishaan Gupta,0.20454545454545456,Female,India,Out of Love,Sci-Fi,SonyLIV,28.9,0.6999999999999998,0.5,Ongoing,0.47,2
1102.0,Krishna Verma,0.18181818181818182,Female,India,Candy,Crime,Amazon Prime,35.4,0.5333333333333333,0.8333333333333334,Dropped,0.51,1
1056.0,Ishaan Reddy,0.38636363636363635,Female,India,Rana Naidu,Sci-Fi,SonyLIV,43.5,0.8666666666666666,0.0,Completed,0.8,1
1098.482089552239,Kiara Verma,0.45454545454545453,Female,India,Ray,Romance,MX Player,21.5,0.15000000000000005,0.3333333333333333,Completed,0.21,2
1050.0,Ananya Sharma,0.9090909090909091,Male,India,Bandish Bandits,Action,Disney+ Hotstar,33.9,0.9666666666666668,0.16666666666666666,Dropped,0.66,1
1178.0,Karan Reddy,0.5454545454545454,Male,India,Ray,Sci-Fi,MX Player,8.7,0.16666666666666666,0.8333333333333334,Completed,0.09,0
1000.0,Anika Chopra,0.22727272727272727,Male,India,Ray,Action,ZEE5,4.9,0.7666666666666666,1.0,Dropped,0.08,0
1058.0,Karan Sharma,0.7045454545454546,Male,India,High,Action,Disney+ Hotstar,24.9,0.2666666666666666,0.5,Ongoing,0.28,2
1040.0,Vivaan Joshi,0.1590909090909091,Female,India,Made in Heaven,Crime,Netflix,10.9,0.8000000000000002,0.0,Completed,0.19,0
1037.0,Anika Gupta,0.11363636363636363,Male,India,Class,Drama,ZEE5,3.8,0.85,1.0,Dropped,0.07,0
1132.0,Myra Gupta,0.25,Male,India,Rocket Boys,Sci-Fi,JioCinema,7.1,0.15000000000000005,0.5,Dropped,0.07,0
1061.0,Aadhya Singh,0.3181818181818182,Female,India,Mirzapur,Sci-Fi,SonyLIV,18.9,0.9166666666666666,0.3333333333333333,Ongoing,0.36,2
1171.0,Aditya Reddy,0.7045454545454546,Male,India,Inside Edge,Comedy,MX Player,2.3,0.9499999999999998,0.16666666666666666,Dropped,0.04,0
1098.0,Ira Kumar,0.045454545454545456,Male,India,TVF Pitchers,Action,JioCinema,45.3,0.25,0.6666666666666666,Completed,0.5,1
1163.0,Anika Patel,0.9545454545454546,Male,India,Arya,Sci-Fi,Disney+ Hotstar,7.0,0.4833333333333334,0.0,Completed,0.1,0
1045.0,Ishaan Mehta,0.7045454545454546,Female,India,Scam 1992,Crime,Amazon Prime,46.4,0.2666666666666666,0.3333333333333333,Ongoing,0.52,1
1160.0,Sai Chopra,0.06818181818181818,Female,India,Sacred Games,Romance,SonyLIV,22.2,0.4000000000000001,1.0,Dropped,0.28,2
1195.0,Ira Gupta,0.3409090909090909,Female,India,Gullak,Action,Disney+ Hotstar,48.0,0.7833333333333332,0.6666666666666666,Dropped,0.84,1
1040.0,Arjun Mehta,0.11363636363636363,Female,India,Panchayat,Drama,Disney+ Hotstar,5.4,0.4166666666666667,0.0,Completed,0.07,0
1086.0,Pari Sharma,0.2727272727272727,Male,India,Out of Love,Thriller,Amazon Prime,24.9,0.5,0.5,Dropped,0.35,2
1120.0,Ishaan Gupta,0.2727272727272727,Female,India,Asur,Drama,Amazon Prime,39.1,0.016666666666666607,0.16666666666666666,Ongoing,0.32,1
1109.0,Krishna Verma,0.4772727272727273,Female,India,Undekhi,Sci-Fi,JioCinema,6.6,0.3,0.6666666666666666,Dropped,0.08,0
1044.0,Aditya Mehta,0.06818181818181818,Female,India,Duranga,Romance,Netflix,18.8,0.4833333333333334,0.5,Completed,0.26,2
1004.0,Vivaan Verma,0.20454545454545456,Female,India,Kota Factory,Comedy,MX Player,6.5,0.9833333333333334,1.0,Dropped,0.13,0
1079.0,Kiara Verma,0.22727272727272727,Female,India,Inside Edge,Drama,ZEE5,7.9,0.06666666666666672,0.5,Dropped,0.07,0
1132.0,Ananya Gupta,0.38636363636363635,Female,India,Criminal Justice,Drama,SonyLIV,17.7,0.8333333333333334,1.0,Dropped,0.32,2
1163.0,Krishna Reddy,0.18181818181818182,Male,India,Hostel Daze,Sci-Fi,Disney+ Hotstar,14.7,0.4000000000000001,0.16666666666666666,Ongoing,0.19,0
1037.0,Karan Gupta,0.7045454545454546,Female,India,Delhi Crime,Thriller,SonyLIV,46.9,0.45,0.5,Dropped,0.63,1
1173.0,Ishaan Chopra,0.25,Male,India,Panchayat,Crime,MX Player,31.1,0.3666666666666667,0.0,Completed,0.39,2
1058.0,Ishaan Kumar,0.8181818181818182,Female,India,Candy,Comedy,JioCinema,28.8,0.04999999999999997,0.8333333333333334,Dropped,0.25,2
1122.0,Aarav Chopra,0.8181818181818182,Male,India,Rocket Boys,Comedy,Disney+ Hotstar,19.8,0.4166666666666667,0.8333333333333334,Dropped,0.26,2
1165.0,Riya Joshi,0.29545454545454547,Female,India,Farzi,Action,Netflix,10.8,0.6999999999999998,0.0,Completed,0.18,0
1057.0,Pari Mehta,0.25,Female,India,Duranga,Thriller,Amazon Prime,24.7,0.85,0.5,Completed,0.45,2
1197.0,Krishna Singh,1.0,Male,India,Class,Comedy,SonyLIV,46.5,0.25,0.3333333333333333,Ongoing,0.51,1
1064.0,Sai Kumar,0.38636363636363635,Female,India,The Family Man,Thriller,JioCinema,2.3,0.9,0.3333333333333333,Dropped,0.04,0
1004.0,Sara Singh,0.4318181818181818,Male,India,Asur,Romance,SonyLIV,21.0,0.5833333333333334,0.6666666666666666,Ongoing,0.32,2
1113.0,Aditya Patel,0.2727272727272727,Female,India,Breathe,Action,JioCinema,29.2,0.4000000000000001,0.0,Ongoing,0.37,2
1081.0,Arjun Sharma,0.045454545454545456,Female,India,Bombay Begums,Comedy,Netflix,39.4,0.5833333333333334,0.0,Completed,0.59,1
1034.0,Diya Gupta,0.38636363636363635,Male,India,Duranga,Thriller,MX Player,26.2,0.500995024875622,1.0,Dropped,0.32,2
1108.0,Pari Mehta,0.045454545454545456,Male,India,Suzhal,Crime,Netflix,25.1,0.75,0.6666666666666666,Ongoing,0.43,2
1056.0,Ira Patel,0.4772727272727273,Female,India,Bard of Blood,Crime,JioCinema,14.9,0.9166666666666666,1.0,Ongoing,0.28,0
1044.0,Ira Reddy,0.7727272727272727,Female,India,Asur,Sci-Fi,Netflix,30.9,0.5499999999999999,0.6666666666666666,Completed,0.45,2
1048.0,Diya Kumar,0.6363636363636364,Male,India,Ray,Thriller,Disney+ Hotstar,48.5,0.20000000000000004,0.3333333333333333,Completed,0.5,1
1064.0,Diya Gupta,0.8863636363636364,Female,India,Farzi,Romance,ZEE5,20.1,0.20000000000000004,0.6666666666666666,Dropped,0.21,2
1098.482089552239,Ira Verma,0.4772727272727273,Male,India,Criminal Justice,Sci-Fi,ZEE5,3.8,0.5833333333333334,0.3333333333333333,Dropped,0.06,0
1024.0,Rohan Sharma,0.13636363636363635,Female,India,Out of Love,Romance,SonyLIV,38.6,0.25,0.16666666666666666,Ongoing,0.42,1
1082.0,Pari Reddy,0.6818181818181818,Male,India,Farzi,Thriller,MX Player,13.7,0.85,0.0,Completed,0.25,0
1002.0,Pari Singh,0.8181818181818182,Female,India,Grahan,Comedy,Netflix,27.7,0.85,0.0,Completed,0.5,2
1084.0,Ishaan Patel,0.25,Female,India,Special OPS,Action,JioCinema,11.2,0.5333333333333333,0.5,Completed,0.16,0
1156.0,Sai Kumar,0.45454545454545453,Male,India,Grahan,Sci-Fi,SonyLIV,27.8,0.15000000000000005,0.3333333333333333,Dropped,0.27,2
1090.0,Aarav Chopra,0.9318181818181818,Male,India,Aspirants,Sci-Fi,ZEE5,29.6,0.6833333333333332,1.0,Completed,0.48,2
1053.0,Ira Reddy,0.20454545454545456,Female,India,Rana Naidu,Comedy,JioCinema,16.5,0.20000000000000004,0.6666666666666666,Ongoing,0.17,0
1102.0,Sai Mehta,0.5454545454545454,Male,India,Undekhi,Sci-Fi,ZEE5,17.1,0.8333333333333334,0.16666666666666666,Completed,0.31,0
1037.0,Krishna Joshi,0.4318181818181818,Female,India,Bard of Blood,Romance,Amazon Prime,47.0,0.4333333333333333,0.0,Dropped,0.62,1
1075.0,Diya Sharma,0.5454545454545454,Male,India,Gullak,Crime,SonyLIV,13.4,0.5666666666666668,0.3333333333333333,Completed,0.2,0
1037.0,Pari Gupta,0.06818181818181818,Male,India,Breathe,Drama,JioCinema,4.9,0.6833333333333332,0.16666666666666666,Completed,0.08,0
1189.0,Aarav Sharma,0.2727272727272727,Female,India,Grahan,Thriller,Disney+ Hotstar,15.0,0.25,0.16666666666666666,Dropped,0.17,0
1141.0,Vihaan Joshi,0.4772727272727273,Male,India,Class,Romance,Netflix,33.2,0.5333333333333333,0.5,Completed,0.48,2
1137.0,Arjun Reddy,0.13636363636363635,Male,India,Breathe,Drama,ZEE5,9.6,0.2333333333333334,1.0,Ongoing,0.1,0
1014.0,Ira Patel,0.6818181818181818,Female,India,High,Crime,JioCinema,10.1,0.7666666666666666,0.8333333333333334,Ongoing,0.17,0
1038.0,Karan Singh,0.20454545454545456,Male,India,Aspirants,Comedy,Netflix,39.4,0.3666666666666667,0.0,Ongoing,0.49,1
1159.0,Anika Verma,0.5681818181818182,Female,India,Sacred Games,Romance,ZEE5,30.2,0.5333333333333333,1.0,Ongoing,0.43,2
1122.0,Riya Sharma,0.5227272727272727,Female,India,The Family Man,Drama,MX Player,35.2,0.7666666666666666,0.6666666666666666,Completed,0.61,1
1090.0,Anika Reddy,0.22727272727272727,Male,India,Panchayat,Drama,SonyLIV,42.6,0.25,0.5,Ongoing,0.47,1
1111.0,Arjun Chopra,0.7045454545454546,Female,India,Class,Drama,SonyLIV,22.9,0.75,1.0,Ongoing,0.39,2
1047.0,Pari Gupta,0.7727272727272727,Female,India,Ray,Crime,MX Player,8.1,0.5666666666666668,0.0,Ongoing,0.12,0
1039.0,Krishna Verma,0.2727272727272727,Female,India,Mirzapur,Drama,Amazon Prime,48.3,0.6,0.8333333333333334,Ongoing,0.73,1
1052.0,Vihaan Mehta,0.25,Female,India,Rana Naidu,Drama,MX Player,47.0,0.9833333333333334,0.6666666666666666,Ongoing,0.93,1
1118.0,Arjun Kumar,0.06818181818181818,Female,India,Bandish Bandits,Drama,MX Player,8.2,0.6999999999999998,0.8333333333333334,Ongoing,0.13,0
1179.0,Aditya Patel,0.5909090909090909,Female,India,Duranga,Thriller,Disney+ Hotstar,45.4,0.18333333333333326,0.3333333333333333,Completed,0.46,1
1077.0,Anika Singh,0.5909090909090909,Female,India,High,Comedy,Netflix,43.2,0.5499999999999999,0.8333333333333334,Dropped,0.63,1
1190.0,Krishna Singh,0.022727272727272728,Female,India,Ray,Drama,JioCinema,38.0,0.5833333333333334,0.6666666666666666,Dropped,0.57,1
1001.0,Aditya Kumar,0.7727272727272727,Male,India,Kota Factory,Thriller,Disney+ Hotstar,47.0,0.1166666666666667,0.8333333333333334,Dropped,0.44,1
1156.0,Vivaan Verma,0.5909090909090909,Male,India,Farzi,Action,MX Player,42.9,0.5833333333333334,0.0,Ongoing,0.64,1
1081.0,Anika Patel,0.7727272727272727,Female,India,Grahan,Drama,ZEE5,25.2,0.8333333333333334,0.0,Ongoing,0.45,2
1010.0,Vihaan Kumar,0.3409090909090909,Male,India,Mirzapur,Crime,MX Player,48.1,0.5499999999999999,0.16666666666666666,Ongoing,0.7,1
1095.0,Rohan Kumar,0.6136363636363636,Female,India,Undekhi,Romance,Netflix,2.5,0.4000000000000001,0.5,Ongoing,0.03,0
1106.0,Ananya Sharma,0.29545454545454547,Female,India,Farzi,Comedy,SonyLIV,40.5,0.03333333333333336,0.6666666666666666,Ongoing,0.34,1
1163.0,Vihaan Gupta,0.20454545454545456,Female,India,Mai,Drama,Disney+ Hotstar,10.8,0.3166666666666667,0.0,Completed,0.13,0
1176.0,Ira Verma,0.18181818181818182,Female,India,Criminal Justice,Drama,ZEE5,33.9,0.7166666666666668,0.5,Ongoing,0.56,1
1096.0,Anika Kumar,0.8409090909090909,Female,India,Bard of Blood,Comedy,JioCinema,34.2,0.4000000000000001,0.8333333333333334,Ongoing,0.44,1
1025.0,Ishaan Reddy,0.4318181818181818,Female,India,Criminal Justice,Drama,Amazon Prime,21.5,0.08333333333333333,0.0,Completed,0.19,2
1181.0,Aadhya Mehta,0.3409090909090909,Male,India,TVF Pitchers,Thriller,Netflix,25.88611940298507,0.6166666666666667,0.3333333333333333,Completed,0.75,2
1002.0,Ananya Chopra,0.9090909090909091,Female,India,The Night Manager,Action,JioCinema,37.5,0.016666666666666607,0.3333333333333333,Completed,0.31,1
1187.0,Myra Joshi,0.7727272727272727,Female,India,Taaza Khabar,Thriller,SonyLIV,28.5,0.04999999999999997,0.8333333333333334,Completed,0.25,2
1169.0,Sara Reddy,0.9090909090909091,Male,India,Aspirants,Crime,Disney+ Hotstar,44.1,0.16666666666666666,0.3333333333333333,Dropped,0.44,1
1030.0,Ishaan Sharma,0.6136363636363636,Female,India,Bandish Bandits,Action,SonyLIV,35.8,0.03333333333333336,0.5,Ongoing,0.3,1
1006.0,Rohan Sharma,0.13636363636363635,Female,India,Breathe,Comedy,Amazon Prime,49.2,0.3833333333333333,0.5,Ongoing,0.62,1
1095.0,Aditya Singh,0.2727272727272727,Male,India,Duranga,Thriller,Netflix,33.1,0.45,0.16666666666666666,Dropped,0.44,2
1048.0,Aditya Sharma,0.36363636363636365,Male,India,Delhi Crime,Comedy,MX Player,24.9,0.5666666666666668,0.6666666666666666,Ongoing,0.37,2
1098.0,Vivaan Patel,0.3409090909090909,Female,India,Criminal Justice,Sci-Fi,SonyLIV,5.2,1.0,0.5,Dropped,0.1,0
1031.0,Ishaan Mehta,0.13636363636363635,Female,India,Class,Crime,ZEE5,27.8,0.09999999999999994,0.0,Completed,0.26,2
1195.0,Anika Kumar,0.45454545454545453,Female,India,Inside Edge,Sci-Fi,SonyLIV,5.3,0.3499999999999999,0.6666666666666666,Ongoing,0.06,0
1037.0,Ishaan Reddy,0.6590909090909091,Male,India,The Night Manager,Romance,JioCinema,10.5,0.08333333333333333,0.5,Dropped,0.09,0
1150.0,Aarav Kumar,0.6818181818181818,Female,India,Duranga,Action,ZEE5,25.7,0.3166666666666667,0.3333333333333333,Completed,0.3,2
1112.0,Kiara Chopra,0.7954545454545454,Male,India,Hostel Daze,Crime,ZEE5,48.7,0.15000000000000005,1.0,Completed,0.48,1
1155.0,Arjun Gupta,0.7045454545454546,Female,India,Ray,Crime,Amazon Prime,11.4,0.3833333333333333,0.0,Ongoing,0.14,0
1098.482089552239,Pari Kumar,0.45454545454545453,Male,India,The Night Manager,Thriller,Disney+ Hotstar,26.7,0.500995024875622,0.16666666666666666,Dropped,0.53,2
1108.0,Vihaan Chopra,0.25,Male,India,Panchayat,Thriller,ZEE5,45.6,0.3666666666666667,0.5,Ongoing,0.57,1
1193.0,Kiara Patel,0.9772727272727273,Female,India,The Freelancer,Romance,SonyLIV,25.5,0.75,0.6666666666666666,Completed,0.43,2
1037.0,Ishaan Kumar,0.7272727272727273,Male,India,Arya,Thriller,Amazon Prime,35.9,0.4833333333333334,0.16666666666666666,Dropped,0.5,1
1147.0,Diya Kumar,0.45454545454545453,Male,India,Hostel Daze,Drama,JioCinema,35.8,0.2333333333333334,0.6666666666666666,Completed,0.39,1
1192.0,Rohan Sharma,1.0,Female,India,Out of Love,Sci-Fi,SonyLIV,9.2,0.20000000000000004,0.16666666666666666,Dropped,0.1,0
1080.0,Pari Mehta,0.18181818181818182,Female,India,Class,Sci-Fi,Disney+ Hotstar,41.9,0.5,0.5,Dropped,0.59,1
1105.0,Aadhya Kumar,0.20454545454545456,Female,India,TVF Pitchers,Thriller,Amazon Prime,42.8,0.3833333333333333,0.6666666666666666,Completed,0.54,1
1199.0,Aditya Kumar,0.18181818181818182,Male,India,Scam 1992,Crime,MX Player,5.6,0.4333333333333333,0.8333333333333334,Ongoing,0.07,0
1168.0,Myra Singh,0.20454545454545456,Male,India,Hostel Daze,Drama,SonyLIV,40.1,0.15000000000000005,0.6666666666666666,Completed,0.39,1
1143.0,Diya Kumar,0.75,Male,India,Hostel Daze,Action,Netflix,26.9,0.4333333333333333,0.8333333333333334,Completed,0.36,2
1199.0,Arjun Singh,0.5,Female,India,Undekhi,Action,MX Player,49.7,0.7833333333333332,0.6666666666666666,Completed,0.86,1
1188.0,Anika Chopra,0.20454545454545456,Male,India,Made in Heaven,Drama,ZEE5,22.7,0.45,0.6666666666666666,Ongoing,0.3,2
1059.0,Aarav Verma,0.5681818181818182,Female,India,Scam 1992,Thriller,SonyLIV,36.1,0.20000000000000004,0.5,Dropped,0.38,1
1002.0,Pari Singh,0.8409090909090909,Female,India,The Family Man,Romance,MX Player,44.3,0.9333333333333332,0.5,Completed,0.85,1
1060.0,Aarav Reddy,0.8181818181818182,Female,India,Class,Crime,Disney+ Hotstar,47.7,0.21666666666666665,0.16666666666666666,Completed,0.51,1
1015.0,Aarav Singh,0.22727272727272727,Male,India,Mai,Sci-Fi,Disney+ Hotstar,41.9,0.18333333333333326,0.6666666666666666,Ongoing,0.43,1
1088.0,Vihaan Kumar,0.9090909090909091,Male,India,Undekhi,Sci-Fi,Disney+ Hotstar,17.3,0.06666666666666672,0.8333333333333334,Dropped,0.15,0
1131.0,Karan Mehta,0.11363636363636363,Male,India,Sacred Games,Sci-Fi,Amazon Prime,23.8,0.3499999999999999,1.0,Ongoing,0.29,2
1002.0,Diya Sharma,0.45454545454545453,Female,India,Class,Thriller,MX Player,28.5,0.20000000000000004,1.0,Completed,0.3,2
1147.0,Aarav Chopra,0.9318181818181818,Female,India,Bard of Blood,Crime,MX Player,10.3,0.9666666666666668,0.3333333333333333,Ongoing,0.2,0
1200.0,Vihaan Kumar,0.7954545454545454,Female,India,Taj Mahal 1989,Drama,Amazon Prime,17.3,0.6166666666666667,0.5,Ongoing,0.27,0
1123.0,Arjun Kumar,0.29545454545454547,Male,India,Undekhi,Thriller,SonyLIV,28.5,0.4000000000000001,0.5,Ongoing,0.36,2
1061.0,Ananya Sharma,0.3181818181818182,Female,India,Made in Heaven,Romance,ZEE5,6.3,0.06666666666666672,0.3333333333333333,Ongoing,0.06,0
1174.0,Ishaan Reddy,0.3181818181818182,Female,India,Farzi,Romance,Amazon Prime,9.6,0.5166666666666666,0.0,Completed,0.14,0
1157.0,Vihaan Sharma,0.5909090909090909,Female,India,Rocket Boys,Sci-Fi,Netflix,9.7,0.06666666666666672,0.6666666666666666,Ongoing,0.09,0
1175.0,Sai Sharma,0.8409090909090909,Male,India,TVF Pitchers,Romance,ZEE5,14.8,0.04999999999999997,0.8333333333333334,Completed,0.13,0
1078.0,Sara Reddy,0.2727272727272727,Female,India,Paatal Lok,Comedy,Netflix,4.5,0.9,0.5,Dropped,0.08,0
1149.0,Anika Sharma,0.29545454545454547,Female,India,Kota Factory,Drama,Netflix,49.1,0.3,1.0,Dropped,0.57,1
1138.0,Sara Verma,0.6590909090909091,Female,India,Class,Romance,JioCinema,46.0,1.0,0.6666666666666666,Completed,0.92,1
1112.0,Karan Sharma,0.4772727272727273,Male,India,The Night Manager,Crime,Netflix,37.2,0.6333333333333333,0.0,Dropped,0.58,1
1008.0,Anika Reddy,0.4318181818181818,Male,India,Rocket Boys,Comedy,Amazon Prime,49.2,0.5833333333333334,0.0,Dropped,0.74,1
1150.0,Sara Chopra,0.8636363636363636,Male,India,Inside Edge,Comedy,Amazon Prime,44.4,0.5333333333333333,0.5,Ongoing,0.64,1
1129.0,Diya Gupta,0.5227272727272727,Female,India,Hostel Daze,Action,Netflix,24.0,0.5833333333333334,1.0,Completed,0.36,2
1169.0,Kiara Kumar,0.8863636363636364,Male,India,Breathe,Thriller,ZEE5,27.6,0.5333333333333333,0.6666666666666666,Completed,0.4,2
1058.0,Ishaan Patel,0.9772727272727273,Male,India,Hostel Daze,Romance,Amazon Prime,23.7,0.5666666666666668,0.8333333333333334,Completed,0.35,2
